year,contest_type,county,source_result_key,target_polygon_key,score,status,confidence,notes
2008,president,,Newberry - Newberry Ward 3,Newberry - Newberry Ward 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Newberry - Newberry Ward 4,Newberry - Newberry Ward 4,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Newberry - Newberry Ward 5,Newberry - Newberry Ward 5,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Newberry - Newberry Ward 6,Newberry - Newberry Ward 6,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Newberry - Oakland,Newberry - Oakland,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Newberry - Oneal,Newberry - Oneal,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Newberry - Peak,Newberry - Peak,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Newberry - Pomaria,Newberry - Pomaria,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Newberry - Silverstreet,Newberry - Silverstreet,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Newberry - Stoney Hill,Newberry - Stoney Hill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Newberry - Wheeland,Newberry - Wheeland,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Newberry - Whitmire City,Newberry - Whitmire City,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Newberry - Whitmire Outside,Newberry - Whitmire Outside,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Bountyland,Oconee - Bountyland,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Earles Grove,Oconee - Earles Grove,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Fair Play,Oconee - Fair Play,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Friendship,Oconee - Friendship,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Holly Springs,Oconee - Holly Springs,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Keowee,Oconee - Keowee,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Long Creek,Oconee - Long Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Madison,Oconee - Madison,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Oakway,Oconee - Oakway,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Ravenel,Oconee - Ravenel,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Return,Oconee - Return,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Richland,Oconee - Richland,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Salem,Oconee - Salem,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Shiloh,Oconee - Shiloh,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - South Union,Oconee - South Union,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Stamp Creek,Oconee - Stamp Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Tamassee,Oconee - Tamassee,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Utica,Oconee - Utica,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - West Union,Oconee - West Union,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Oconee - Westminster 2,Oconee - Westminster 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Bethel,Orangeburg - Bethel,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Bolentown,Orangeburg - Bolentown,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Bowman 1,Orangeburg - Bowman 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Bowman 2,Orangeburg - Bowman 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Branchville 1,Orangeburg - Branchville 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Branchville 2,Orangeburg - Branchville 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Brookdale,Orangeburg - Brookdale,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Cope,Orangeburg - Cope,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Cordova 1,Orangeburg - Cordova 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Cordova 2,Orangeburg - Cordova 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Edisto,Orangeburg - Edisto,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Elloree 1,Orangeburg - Elloree 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Elloree 2,Orangeburg - Elloree 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Emergency,Orangeburg - Emergency,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Eutawville 1,Orangeburg - Eutawville 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Eutawville 2,Orangeburg - Eutawville 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Four Holes,Orangeburg - Four Holes,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Holly Hill 1,Orangeburg - Holly Hill 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Holly Hill 2,Orangeburg - Holly Hill 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Jamison,Orangeburg - Jamison,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Limestone 1,Orangeburg - Limestone 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Limestone 2,Orangeburg - Limestone 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Neeses-Livingston,Orangeburg - Neeses-Livingston,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Nix,Orangeburg - Nix,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - North 1,Orangeburg - North 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - North 2,Orangeburg - North 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Norway,Orangeburg - Norway,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Providence,Orangeburg - Providence,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Rowesville,Orangeburg - Rowesville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Santee 1,Orangeburg - Santee 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Santee 2,Orangeburg - Santee 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Springfield,Orangeburg - Springfield,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Suburban 1,Orangeburg - Suburban 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Suburban 2,Orangeburg - Suburban 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Suburban 3,Orangeburg - Suburban 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Suburban 4,Orangeburg - Suburban 4,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Suburban 5,Orangeburg - Suburban 5,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Suburban 6,Orangeburg - Suburban 6,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Suburban 7,Orangeburg - Suburban 7,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Suburban 8,Orangeburg - Suburban 8,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Suburban 9,Orangeburg - Suburban 9,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Vance,Orangeburg - Vance,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Orangeburg - Whittaker,Orangeburg - Whittaker,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Abel,Pickens - Abel,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Arial Mill,Pickens - Arial Mill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Brushy Creek,Pickens - Brushy Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Calhoun,Pickens - Calhoun,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Cedar Rock,Pickens - Cedar Rock,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Central Ii,Pickens - Central Ii,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Clemson Ii,Pickens - Clemson Ii,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Crossroads,Pickens - Crossroads,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Crosswell Ii,Pickens - Crosswell Ii,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Dacusville Ii,Pickens - Dacusville Ii,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Easley,Pickens - Easley,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Flat Rock,Pickens - Flat Rock,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Forest Acres,Pickens - Forest Acres,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Georges Creek,Pickens - Georges Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Glassy Mountain,Pickens - Glassy Mountain,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Griffin,Pickens - Griffin,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Holly Springs,Pickens - Holly Springs,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Lawrence Chapel,Pickens - Lawrence Chapel,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Liberty Ii,Pickens - Liberty Ii,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Mckissick,Pickens - Mckissick,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Morrison,Pickens - Morrison,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Mountain View,Pickens - Mountain View,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Norris,Pickens - Norris,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Pickens Ii,Pickens - Pickens Ii,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Pickens Iii,Pickens - Pickens Iii,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Pickens Iv,Pickens - Pickens Iv,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Pickensville,Pickens - Pickensville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Pike,Pickens - Pike,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Powdersville I,Pickens - Powdersville I,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Powdersville Ii,Pickens - Powdersville Ii,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Pumpkintown,Pickens - Pumpkintown,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Rock Springs,Pickens - Rock Springs,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Saluda,Pickens - Saluda,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Simpson,Pickens - Simpson,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Six Mile,Pickens - Six Mile,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Skelton,Pickens - Skelton,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Smith Grove,Pickens - Smith Grove,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2008,president,,Pickens - Stone Church,Pickens - Stone Church,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
